Date,Username,Comment
2/8/2026,unsoedmfs,jends! mau tanya buat yg kipk itu bpjs pbi nya ikut non aktif ga ya? dan klo jdi non aktif itu ngaru...
2/8/2026,AndaloKifli,"Kemensos, yuk bisa yuk. Jangan matiin BPJS aja bisanya ya..."
2/8/2026,jeonbibib,Tdi ngomongin soal bpjs pbi yg pada dicabut ama kakak gua ampe temen2 thalassemia ponakan gua pd nun...
2/8/2026,wartakitaID,Jutaan Penerima BPJS PBI Dinonaktifkan Mendadak https://t.co/5YfGA8KCWT
2/8/2026,grok,"@9H0st66 @prabowo Bener banget, mbah! Kutipan Warren Buffett itu pas: ""Kecepatan adalah musuh ketepa..."
2/8/2026,lahiyagini,"RIBET BANGET BANGSAT. LU YG MATIIN BPJS, KITA YG RIBET MINTA BIAR BPJS BISA IDUP LAGI. MIKIR KIDS."
2/8/2026,voxindonesia_id,Jutaan peserta BPJS PBI mendadak nonaktif per Februari 2026 setelah Kementerian Sosial melakukan pem...
2/8/2026,Vanderfode,udah seminggu lebih susah tidur...ke overthinking ini bikin ngga nyaman yaakk.. mana pingin cek up.....
2/8/2026,rprohis,Makasih dah join dan jadi motw 2 minggu berturut2 rune. Pastikan bpjs aktif ya
2/8/2026,r7olles,Kirain budaya tidak boleh pakai kekerasan itu cuma berlaku untuk anak sekolah. Ternyata untuk pencur...
2/8/2026,grroombble,"hehe selain alurnya tolong kasih estimasi waktu verifnya dong, kan kalau selama ini aturan bpjs non ..."
2/8/2026,salwiiuu,mendidih bgt kepalaku liat persyaratan reaktivasi bpjs pbi alias ribetttt bgt nyetttt
2/8/2026,deeptolks,merinding sebadan badan bacain info bpjs pbi banyak orang nonaktif
2/8/2026,Rhakkan09,"kPemprov Jabar Tanggung Iuran BPJS PBI yang Dicoret Kemensos, Pasien Kronis Tetap Dijamin https://t...."
2/8/2026,rsapu7ra,Ada MBG buat bumil. Sing tenang. BPJS PBI masih ada. Sing tenang. Hidup Prabowo.
2/8/2026,givingupstrong,"Kak, coba main ke puskesmas yuk. Seminggu aja. Didepan tapi ya. Bagian admin yg ngurus rujukan dll. ..."
2/8/2026,squirrllll,"OON BGT LU SEMUA ANJIRRRR GERAM BGT GW ORANG2 YG BPJS PBI ITU GACUMA GAGAL GINJAL SAKITNYA, BERAGAM...."
2/8/2026,AryaDwipg,Ini tanggung jawab negara BPJS itu kan balancing tapi soal jaminan dan fasilitas kesehatan warga mis...
2/8/2026,DRIVINSPACESHIP,"AAAAAAAARGHHHH BJIR, BPJS/KESEHATAN SAMA GAJI GURU &amp; PENDIDIKAN DIBENERIN DULU BISA KAGA SIHHHH ..."
2/8/2026,kalistohenituse,Ini yang bener ya : Tutorial aktivin BPJS non-aktif PBI 1. Melapor ke kantor desa atau kelurahan s...
2/8/2026,phrinses,"Kemensos ni emng dasar yaa. ujung2nya yg disalahin ya bpjs mulu🤣 mana orng indo literasi rendah, ..."
2/8/2026,fawwazrd,"Pada denial aja mereka, gamau disalahin. Mereka nyoblos juga kegiring influencer tolol, IQ 78. Pada..."
2/8/2026,artrophile,"selama jaga di puskesmas banyak pasien yg berobat pake biaya umum. setelah ditanya, sbnrnya mereka p..."
2/8/2026,rizchadhi,"aneh banget banyak yg bilang dokternya ga napak tanah wkwk padahal bener yg dibilang, jelas ""kalau u..."
2/8/2026,guemaungeluh,"Lu semua yang nangis nangis pas dikasih nilai 11/100, KELUAR LO SEMUA SEKARANG AJG, LU HARUSNYA NANG..."
2/8/2026,grok,"@chisarmine Ya, untuk karyawan tidak tetap, BPJS Kesehatan, JKK, dan JKM tetap berlaku jika memenuhi..."
2/8/2026,ptdxtr,"Boss, ini gabisa ditanggung bpjs lagi boss"
2/8/2026,grok,"@9H0st66 @prabowo Haha, ayo itung misal matematis! Populasi Indo ±288 juta (est 2026). Miskin ekstre..."
2/8/2026,zerosewan,"ini aku shock bgt pas tau bpjs gratis itu dinonaktifkan, sekarang harus bayar juga tiap bulan💔"
2/8/2026,KhinjarHitam,Mumpung 17T belum disetorkan semuanya. Labih baik Indonesia keluar BoP pak @prabowo . Gunakan 17T u...
2/8/2026,grok,"@9H0st66 @prabowo Ide bagus! RUU Perampasan Aset lagi dibahas DPR sejak Jan 2026, belum disahkan (ma..."
2/8/2026,grok,@Fajhadi @OmJ_J3Nggott Video ini menceritakan ayah yang marah karena RS menolak rawat anaknya (4 thn...
2/8/2026,perssepssi_,"4 thn kedepan , akan selalu mendengarkan tukang jual obat. - Lapangan kerja sulit - Usaha lesu - S..."
2/8/2026,halunakula,Kerasa banget emang pasangan BPJS ini
2/8/2026,yuliatajagih,Tapi voters 02 ini somehow ngga tau deh (ngga kena di otak gw) suatu hari kami lagi ngomongin BPJS ...
2/8/2026,scopamin,Jadi inget dokter bpjs yg lgsg kuminta duel sm SpBM perihal abses submandibula dgn tindakan insisi d...
2/8/2026,bunnynakoo_,Baru ngecek bpjs beneran di non aktifin padahal mama w masih rutin kontrol 🙂 gila nih pemerintah
2/8/2026,lolalol___,Sebuah kamera di masjid merekam momen seorang imam di Indonesia meninggal dunia saat memimpin jemaah...
2/8/2026,OneColdJerr,"riil bgt,kemarin pas ambil rujukan di pendafaran sebelah bpjs nya mbah2 ibu2 bapak2 yang udah tua c..."
2/8/2026,isrkiive,"Jadi inget dulu waktu ibuk chemo bpjs nya juga sempet mati, terus disuruh ngurus kesana kesini. Akhi..."
2/9/2026,grok,"@Delldonk @joekampret1 @KangManto123 @EkoSajaaa Ya, pernyataan Afif Abdillah itu benar berdasarkan l..."
2/9/2026,akuratco,"Menteri Kesehatan, Budi Gunadi Sadikin, menilai kepemilikan kartu kredit dengan limit Rp20 juta menj..."
2/9/2026,riseptiasa,"berobat ke RS bpjs di kasih obat cuma 10 tablet, tapi kontrolnya sebulan kemudian. trus sisanya gima..."
2/9/2026,Metro_TV,DPR bersama Pemerintah resmi menyepakati sejumlah poin krusial untuk menjamin layanan kesehatan bagi...
2/9/2026,TirtoID,Cak Imin Dorong Penguatan BPJS Syariah untuk JKN Berkelanjutan https://t.co/OoD7ebVb8G
2/9/2026,grok,"@sunardi_sun @KangManto123 Afif Abdillah adalah anggota DPRD Kota Medan, Indonesia, yang aktif di is..."
2/9/2026,Fr4nst,"Partai Tipu-Tipu. BPJS PBI aja pemerintah udah gak mampu bayar, apalagi seluruh BPJS gratis. Bahkan ..."
2/9/2026,inilahdotcom,"Anggota Komisi XIII DPR dari Fraksi PDIP, Rieke Diah Pitaloka mengkritik polemik data BPJS yang hari..."
2/9/2026,garudatvnews,𝟭𝟬𝟲 𝗥𝗶𝗯𝘂 𝗣𝗕𝗜 𝗕𝗣𝗝𝗦 𝗞𝗲𝘀𝗲𝗵𝗮𝘁𝗮𝗻 𝗢𝘁𝗼𝗺𝗮𝘁𝗶𝘀 𝗔𝗸𝘁𝗶𝗳 𝗟𝗮𝗴𝗶! 𝗜𝗻𝗶 𝗞𝗮...
2/9/2026,v4nc1_b0zz,Katanya @KemensosRI kalau yg menonaktifkan BPJS adalah Pemda.....lu tau gak kondisi rakyat lu hey @p...
2/9/2026,akuratco,"Menteri Keuangan, Purbaya Yudhi Sadewa, menyoroti penonaktifan serentak 11 juta peserta Penerima Ban..."
2/9/2026,mediaindonesia,Kementerian Sosial menyatakan akan membuka opsi pengaktifan kembali atau reaktivasi otomatis peserta...
2/9/2026,panca66,Capek beliau ngurus sekolah rakyat jadi dimaklumin kalau agak teledor soal BPJS. Iya nga sih!?
2/9/2026,mediaindonesia,"KEMENTERIAN Sosial (Kemensos) menonaktifkan 13,5 juta peserta BPJS Kesehatan dari segmen Penerima Ba..."
2/9/2026,RadioElshinta,Apa yang harus dibenahi dalam pemutakhiran data PBI BPJS agar tidak menimbulkan gejolak? https://t.c...
2/9/2026,RizaRidho,"Total Kopi kekinian melebihi biaya untuk asuransi kesehatan (termasuk bpjs), lebih baik nyeduh nesca..."
2/9/2026,RadioElshinta,#DiskusiInteraktif : Apa yang harus dibenahi dalam pemutakhiran data PBI BPJS agar tidak menimbulkan...
2/9/2026,lidamaulidash,Iya mahal. 600 ribu per bulan per karyawan (asumsi gaji termahal: 12jt). Sebagian besar dibayar oleh...
2/9/2026,prkdlx,Hari ini mantau X isinya: 1. Gaji guru PPPK 15rb/bulan 2. Preman ambil pungli 150jt/tahun dari 1 tru...
2/9/2026,SINDOnews,Peristiwa terkait penonaktifan mendadak kepesertaan BPJS Kesehatan kemudian menjadi perhatian publik...
2/9/2026,kompascom,"BPJS PBI Nonaktif Februari 2026, Begini Cara Cek Status BPJS Kesehatan Lewat HP Klik untuk baca: ht..."
2/9/2026,Metro_TV,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan pemerintah akan beri masa transisi tiga bulan bagi ...
2/9/2026,mediaindonesia,KEBIJAKAN penonaktifan kepesertaan Penerima Bantuan Iuran (PBI) BPJS Kesehatan dinilai berdampak se...
2/9/2026,KemensosRI,"Merespons tanggapan Dirut BPJS, Menteri Sosial Saifullah Yusuf menyebut bahwa pihaknya akan mengakti..."
2/9/2026,KemensosRI,"Direktur Utama BPJS Kesehatan, Ali Ghufron Mukti, menanggapi tentang polemik tentang seoeang pria ya..."
2/9/2026,kompascom,Yayasan Lembaga Konsumen Indonesia (YLKI) melayangkan somasi kepada Kementerian Sosial (Kemensos) im...
2/9/2026,fans_mrprabs,Menteri Keuangan Purbaya Yudhi Sadewa tampak berulang kali menoleh ke Direktur Utama BPJS Kesehatan ...
2/9/2026,facesrearranged,bpjs hebat (belum ditindak) https://t.co/Ceeg0kFw35
2/9/2026,Metro_TV,Pimpinan DPR RI menggelar rapat konsultasi strategis bersama jajaran menteri kabinet untuk menjawab ...
2/9/2026,antaranews,"ANTARA - ANTARA - Ekonomi kemarin, soal BPJS hingga demutualisasi BEI https://t.co/Hd4QPWpxVH http..."
2/9/2026,garudatvnews,𝐑𝐮𝐦𝐚𝐡 𝐒𝐚𝐤𝐢𝐭 𝐃𝐢𝐥𝐚𝐫𝐚𝐧𝐠 𝐓𝐨𝐥𝐚𝐤 𝐏𝐚𝐬𝐢𝐞𝐧 𝐁𝐏𝐉𝐒 𝐏𝐁𝐈-𝐉𝐊 𝐍𝐨𝐧𝐚𝐤𝐭𝐢𝐟...
2/9/2026,infobdg,"Udah dicek BPJS nya, Taruwit? Bisi kumaonam. #infobdg https://t.co/kNxCjGrlyx"
2/9/2026,vierenatirza,Tahun 2022 aku operasi endometriosis dicover full sama BPJS. Tahun ini kambuh lagi penyakitku itu da...
2/9/2026,Delta_tofu,Kl gitu boleh ngga BPJS yg tidak dipakai 1 tahun kt minta cash back ?
2/9/2026,habisberakcebok,Lah si anying ga baca berita pasien rutin pake bpjs tiap bulan tapi tetep dinonaktifkan? Tolol bat
2/9/2026,Melihat_Indo,"BPJS PBI Geger Jutaan Peserta Dinonaktifkan, DPR–Pemerintah Janji Pulihkan dalam 3 Bulan Polemik pe..."
2/9/2026,InvestorID,Menkeu Purbaya Siapkan Rp 15 Miliar untuk Reaktivasi Otomatis PBI BPJS Kesehatan https://t.co/T5lBTm...
2/9/2026,infobdg,Bacaan: https://t.co/1NirBuTWEk
2/9/2026,bullandbear_id,Menkeu #Purbaya kritik BPJS Kesehatan soal penonaktifan mendadak peserta PBI; sebut langkah “konyol”...
2/9/2026,Tan_Mar3M,Lah bpjs nuding kemensos.. Negri para dagelan.
2/9/2026,sarah_pndjtn,"Bukan cuma pemerintah yg jelek, rakyat pun dirugikan. BPJS kynya emang ga becus kelola dana deh. ..."
2/9/2026,garudatvnews,𝗠𝗲𝗻𝗸𝗲𝘂 𝗣𝘂𝗿𝗯𝗮𝘆𝗮 𝗚𝗲𝗿𝗮𝗺 𝗦𝗼𝗮𝗹 𝗦𝘁𝗮𝘁𝘂𝘀 𝗣𝗕𝗜 𝗕𝗣𝗝𝗦 𝗞𝗲𝘀𝗲𝗵𝗮𝘁𝗮𝗻: 𝗞�...
2/9/2026,vsselsoft,px gue 1bln yll masih bisa dirawat pake BPJS PBI terus skrg kondisinya menurun &amp; harus MRS lagi ...
2/9/2026,e100ss,DPR dan Pemerintah Sepakat Layanan BPJS PBI Tetap Aktif di Tiga Bulan Masa Transisi https://t.co/11J...
2/9/2026,grok,@danielntel1 @Metro_TV PBI BPJS adalah singkatan dari Penerima Bantuan Iuran BPJS Kesehatan. Ini pro...
2/9/2026,grok,"@AdiX404 @Mdy_Asmara1701 Berdasarkan data Kementerian Sosial dan BPJS Kesehatan, jumlah peserta BPJS..."
2/9/2026,kompascom,Mensesneg Minta Solusi Masalah BPJS Tak Harus Tunggu Perpres Terbit Klik untuk baca: https://t.co/K...
2/9/2026,merdekadotcom,Keras! Rieke PDIP Soroti PBI BPJS Nonaktif: Data Kemiskinan Indonesia Mengejutkan https://t.co/fVxTb...
2/9/2026,nanyasamasiapa,Tas kucing https://t.co/yYKKOM0112 shopee biaya haji rekom spill senin kerja Liverpool jnjm best sid...
2/9/2026,pernah_ganteng9,"@MiskinTV_ Inget judulnya, 'penghasilan'. Artinya MBG adalah bisnis. Bisnis yg udah buat anak kalia..."
2/9/2026,alfatih212426,Beginilah seharusnya kementrian sosial bukan malang menghilangkan 11 juta daftar Penerima BPJS mengu...
2/9/2026,yohanesind,Belakangan gw lebih suka sharing produk asuransi sakit kritis dibanding kesehatan. Karena alasan ini...
2/9/2026,TRTindonesia,Pemerintah memastikan layanan cuci darah bagi peserta PBI-JK BPJS Kesehatan yang sempat dinonaktifka...
2/9/2026,detikHealth,Video Menkes Ungkap Risiko Fatal bagi Pasien PBI BPJS Jika Layanan Kesehatan Terhenti https://t.co/m...
2/9/2026,IDNTimesBali,6.786 Peserta BPJS PBI JK di Tabanan Dinonaktifkan per Februari 2026 https://t.co/wdiHzqDRBt
2/9/2026,choiaengdoo,"lah orang skrg penyakit yg dicover bpjs aja udah harus yg gawat darurat bgt/membahayakan nyawa, ini ..."
2/9/2026,naleraja,Bertaruh Nyawa Pasien BPJS https://t.co/rgSrgZ49pM
2/9/2026,PecintaJamurOri,"🗣: ""HIDUP JOKOWIIIIIII ✊️"" Penonaktifan 11 Juta PBI BPJS Picu Kegaduhan, Purbaya Buka Suara https:/..."
2/9/2026,user_aya1,"Lihat kondisi bawah bro, mereka yang dapet PBI kadang buat makan aja susah, apalagi mau naikin bpjs ..."
2/9/2026,VerenaSusilowa1,Terus uang kemana pak Mentri kalau pengeluaran sama tapi bpjs PBI d nonaktifkan
2/9/2026,kompascom,Menkes Minta Validasi Peserta BPJS PBI: Pemilik Kartu Kredit Limit Rp 20 Juta Harusnya Nggak Dapat h...
2/9/2026,alineadotid,Menteri Keuangan Republik Indonesia Purbaya Yudhi Sadewa menyoroti pemutakhiran data PBI JKN BPJS Ke...
2/9/2026,kompascom,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengutarakan kekesalannya mengenai penonaktifan 11 ju...
2/9/2026,PaltiWest,Menkes Menyalahi Amanat UU Karena Menggunakan Nomenklatur Berbeda Dengan Skema Lain Bukan PBI.. Ter...
2/9/2026,mediaindonesia,"DIREKTUR Utama BPJS Kesehatan, Ali Ghufron Mukti menegaskan bahwa fasilitas kesehatan (faskes) maup..."
2/9/2026,detikHealth,Momen Purbaya Semprit BPJS usai Viral Pasien Tak Bisa Berobat gegara PBI Nonaktif https://t.co/wOy3U...
2/9/2026,Gilang_Cakti,"BPJS : Sakitnya hari ini diobatinnya kapan-kapan! Pernah ngga lu dateng buat berobat, malah disuruh..."
2/9/2026,DoankWarto,"Bukankah pasien yang anggota BPJS itu juga bayar iuran, itu bukan gratis pak ? Di Indonesia itu apa..."
2/9/2026,buluslg,"Memang aneh juga Kemensos dan BPJS Kesehatan ini, tiba2 menonaktifkan peserta PBI tanpa ada pemberit..."
2/9/2026,sumpanto,Kalo demikian mundur saja dari Dirut BPJS... BPJS kesehatan dibentuk untuk melayani masyarakat Indon...
2/9/2026,akunbolabola,"Hari ini Bokap rawat inap di RS. BPJS Keluarga udah ambil yang kelas 1, yang iurannya paling mahal. ..."
2/9/2026,Mudjibur_Rohman,"Saking mahalnya, BPJS Kesehatan sampe bangkrut ya pak... -:)"
2/9/2026,GoNewsdotco,"Solusi Cepat Presiden Prabowo, Penghapusan Tagihan BPJS Kelas 3 Masuki Tahap Final https://t.co/WuPu..."
2/9/2026,RadioElshinta,Pemerintah Jamin Layanan Kesehatan Peserta PBI BPJS Tetap Berjalan di Tengah Pemutakhiran Data Jaka...
2/9/2026,gemiawfot,"gapaham lg ini bagus bgt bgt bgttt!!!! kak nayyyy ayo sakitin ak lagii, ak udh siapin bpjs kok🤗"
2/10/2026,Bisniscom,Mensos Sebut Reaktivasi Otomatis 106 Ribu Pasien Sakit Berat di BPJS PBI Menteri Sosial (Mensos) Sai...
2/10/2026,WagimanDeep212_,"BPJS Kesehatan kena semprot keras menteri Purbaya setelah ramai PBI Nonaktif ""Saya Rugi Banyak, Imag..."
2/10/2026,Metro_TV,Heboh sejumlah peserta Penerima Bantuan Iuran Jaminan Kesehatan (PBI JK) BPJS Kesehatan yang tiba-ti...
2/10/2026,is_pelssy,"Astaghfirullah terlepas dari carut marut penataan negara soal pengobatan lewat BPJS, namun yg jadi c..."
2/10/2026,Cenalistm,"DEMI APA.. KAGET GA KALIAN..‼️😭 Ratu dari ""Brand Lokal Flatshoes"" dengan ""Harga Affordable Versi (..."
2/10/2026,Gerindra,Menkes: Iuran BPJS PBI untuk Pasien Kronis Ditanggung Pemerintah selama 3 Bulan https://t.co/yW0rQrY...
2/10/2026,Metro_TV,Menteri Sosial Saifullah Yusuf merespons pernyataan mengenai kebijakan penonaktifan massal peserta P...
2/10/2026,ariefrasyad,"Bayangkan dalam kondisi sakit, kamu harus berpindah dari satu gedung ke gedung lain hanya untuk meng..."
2/10/2026,grok,@AbdulMujib_am @Bisniscom Lima anggota Dewan Pengawas BPJS Kesehatan periode 2026-2031 yang ditetapk...
2/10/2026,Jateng_Twit,Ibu ibu BPJS itu apa pernah langsung terjun ke RS2 di daerah2? https://t.co/eRJd52HpWy
2/10/2026,itstime4changed,"perlu dikulik nih beban pegawai BPJS itu berapa per bulan lalu aja deh, direksinya aja foya2 ga pake..."
2/10/2026,officialinews_,"Mensos Ungkap BPJS PBI Tak Tepat Sasaran, 54 Juta Warga Miskin Belum Tercover https://t.co/MWwUavazc..."
2/10/2026,KediriFess,"Cah, cabut dan nambal gigi bolong i bisa di cover bpjs kah? Dan yaapa alur e? Makasih cah"
2/10/2026,punklestine,Min ini iklan BPJS atau mbg ? 😝
2/10/2026,RadioElshinta,Mensos Gus Ipul: BPJS PBI Pasien Penyakit Kronis Aktif Per Hari Ini. Menteri Sosial Saifullah Yusu...
2/10/2026,KemensosRI,Sebanyak 106.000 peserta BPJS Kesehatan segmen PBI-JK dengan penyakit katastropik atau kronis yang s...
2/10/2026,Nadyamulyadi,"@ferizandra Soal BPJS, bilangnya “kan biar subsidinya tepat sasaran…” Tapi belain MBG, padahal kalo..."
2/10/2026,mediaindonesia,SEBANYAk 106 ribu peserta BPJS Kesehatan segmen Penerima Bantuan Iuran (PBI) yang mengidap penyakit ...
2/10/2026,grok,"@ASN_UnderCover @bangherwin Menurut data terbaru dari diskusi DPR Februari 2026, total peserta PBI B..."
2/10/2026,_Haris_Srg,"Data2 KK miskin utk BPJS PBI, PIP, KIP Kuliah dan PKH byk yg gak benar. Yg tergolong mampupun terdat..."
2/10/2026,mediaindonesia,"Menteri Sosial Syaifullah Yusuf menyatakan, langkah darurat ini diambil pemerintah untuk menjamin ke..."
2/10/2026,BPJSTKinfo,Selamat kepada 10 pemenang Quiz Tebak iuran Pak Tani! Masing-masing akan dapat e-wallet Rp200.000 🥳...
2/10/2026,julitaps,"Huahhhh hidup w gini banget, kesehatan bener bener mahal. Fakkkk seharga mobil melayang dalam sekeja..."
2/10/2026,kompascom,"270.000 BPJS Kesehatan PBI di Jakarta Dinonaktifkan, Begini Cara Cek Statusnya ~SN Klik untuk baca:..."
2/10/2026,_Haris_Srg,"Contoh, seseorg merokok perhari 15ribu (perbungkus rokok murah). Sebln 450ribu. Sementara iuran BPJS..."
2/10/2026,nanyasamasiapa,Kacang macadamia https://t.co/WdNWr1cJcY rekom spill jnjm best side film afc futsal asian cup blok m...
2/10/2026,knocteart,"BPJS yg mandiri y bayar sendiri/bulan, kocak. yg PBI kan gratis di pesertanya, tp secara sistem jg a..."
2/10/2026,fajaronline,"Dirut BPJS Disorot Usai Sebut Biaya Kesehatan Mahal: Dibayar Pajak, Bukan Kalian yang Bayar! https:/..."
2/10/2026,knocteart,"mampu karena ga pake BPJS? karena bayar mandiri? yg bener aja, boy."
2/10/2026,Naandaa27,Dengarkan baik-baik videonya ! Dinonaktifkannya BPJS PBI adalah berdasarkan Instruksi Presiden ! Ya...
2/10/2026,vit_dn,Pemerintah emang goblok dan cacat logikakok bisa alasan menonaktifkan bpjs krn g pernah dipakai jd ...
2/10/2026,w1ndyra1n,"Mencoba untuk tetap sehat, karena sebulan pasca phk, bpjs udah ga aktif. Harus urus bpjs mandiri, n..."
2/10/2026,unsfesss,"Guyss yang pernah scalling di medcen mau tanya dong, itu alur pendaftarannya gimana yaa? dan itu ben..."
2/10/2026,najmifuady,"BPJS diblokir, administrasi berantakan. Dejavu gaya lama. Pantes dulu SK PWNU-PCNU banyak yang gak k..."
2/10/2026,mediaindonesia,GUBERNUR DKI Jakarta Pramono Anung memberikan jaminan keamanan bagi 270.000 warga Jakarta pemegang k...
2/10/2026,_Haris_Srg,"Hulu dari data KK Miskin yg gak benar ini berawal dari kelurahan. Tanpa verifikasi, tanpa survey yg..."
2/10/2026,kompascom,"Sejak pagi buta, warga sudah memadati Mall Pelayanan Publik (MPP) Kota Yogyakarta. Mereka datang den..."
2/10/2026,_cenk90E,"Kedudukan dari BPJS Kesehatan langsung di bawah Presiden, bukan di bawah kementerian/lembaga Jadi p..."
2/10/2026,grok,"@johnjayje @Gunawan75_ Orang di gambar itu adalah Muhammad Jusuf Kalla (JK), mantan Wakil Presiden I..."
2/10/2026,rmol_id,Gus Ipul: 106 Ribu Peserta BPJS PBI Penyakit Kronis Sudah Direaktivasi https://t.co/8FIyPk4YLn
2/10/2026,Gerindra,Sebanyak 270 ribu peserta Penerima Bantuan Iuran BPJS Kesehatan di Jakarta terdampak kebijakan pemer...
2/10/2026,ChatJBT,Bukan salah BPJS~
2/10/2026,bekilapan,"Entah harus bilang apa untuk pejabat seperti ini, apa iya goblok atau bego. Klo BPJS gak digunakan i..."
2/10/2026,todayisdestehny,"H-1 fansign, bpjs nya tiba2 nonaktif, panik lu😭"
2/10/2026,ebeidou,saran psikolog gw bener-bener susah banget buat gw lakuin. perbaikin hubungan &amp; komunikasi sama...
2/10/2026,whee_inmooheart,Serius nanya bpjs masih bisa dipake kan?
2/10/2026,altramilk,Lah harusnya seneng dong bpjs kagak dipake berarti RAKYAT lo pada SEHAT kagak SAKIT ini malah di sto...
2/10/2026,innuuuuuuu,"Seharian diluar, dan bosque ngasih quote antik ""hari ini kita tidak produktif"" Efek seharian full di..."
2/10/2026,WaspadaOnline,Johannes Hutagalung Warning BPJS Kesehatan: Jangan Monopoli Apotek Layani Obat PRB https://t.co/4n57...
2/10/2026,Zeus_fellow,"Kasian begalnya, dia nyari uang buat kebutuhan keluarga. Polisi kan masih bisa berobat pake bpjs kal..."
2/10/2026,hsnsh_1997,Gerak cepat Pimpinan DPR; Peserta BPJS PBI non aktif tetap harus di layani. . Naik Gofar Haruka Eige...
2/10/2026,Sparklinglemonn,LUCU BGT BENERAN GUE GAKUATTWBBGTSGDBDJJSBDJEBDJSBDJEHDJEHDJEHD BPJS TIDAK BISA MENCOVER KORBAN KEIM...
2/10/2026,UntamenMilky,hufftt another day ditinggal tidur
